order_id,customer_id,order_date,amount,order_status,payment_type
549,607,2023-02-05,10981.34,Delivered,UPI
550,789,2023-02-23,2942.66,Delivered,Debit Card
551,68,2023-11-03,1576.67,Delivered,COD
552,789,2023-11-25,5006.95,Delivered,UPI
553,607,2023-04-25,4991.36,Delivered,UPI
554,557,2025-01-12,1306.57,Delivered,Debit Card
555,607,2024-02-18,2403.22,Delivered,Debit Card
556,789,2025-03-26,6106.74,Returned,Credit Card
557,789,2025-08-06,10696.06,Delivered,UPI
558,271,2025-10-24,16484.39,Delivered,Credit Card
559,727,2025-10-15,1592.42,Delivered,UPI
560,457,2023-12-14,450.16,Delivered,Wallet
561,686,2025-08-27,5555.17,Delivered,Wallet
562,775,2025-04-26,6322.67,Delivered,Credit Card
563,435,2025-08-04,3361.7,Delivered,Debit Card
564,420,2024-10-11,1497.96,Delivered,UPI
565,703,2024-03-13,3664.69,Delivered,UPI
566,449,2025-05-09,8211.85,Delivered,Credit Card
567,607,2025-03-07,4646.08,Delivered,COD
568,487,2025-07-11,1112.81,Delivered,Wallet
569,607,2024-09-10,4305.99,Delivered,COD
570,577,2025-06-11,21481.3,Delivered,Credit Card
571,607,2025-10-27,2651.36,Delivered,Debit Card
572,789,2023-01-16,2018.49,Delivered,Wallet
573,607,2025-11-28,7887.8,Delivered,COD
574,607,2023-12-22,2947.75,Delivered,Credit Card
575,435,2023-11-22,1415.86,Delivered,Wallet
576,75,2023-06-11,6180.45,Delivered,Credit Card
577,607,2023-10-22,11717.04,Returned,Debit Card
578,557,2025-02-07,5970.59,Delivered,COD
579,608,2023-03-02,1505.78,Delivered,Credit Card
580,607,2024-02-13,2000.99,Delivered,Wallet
581,607,2024-09-30,3685.48,Delivered,UPI
582,434,2025-12-22,3330.68,Delivered,UPI
583,435,2023-01-23,585.15,Delivered,Debit Card
584,607,2023-06-03,6163.2,Delivered,Credit Card
585,435,2023-12-17,5649.3,Delivered,Debit Card
586,607,2023-03-22,1478.73,Delivered,UPI
587,457,2024-10-03,4989.57,Delivered,Credit Card
588,607,2025-06-11,2202.96,Returned,UPI
589,444,2023-04-18,6917.05,Delivered,UPI
590,514,2025-04-26,1130.41,Delivered,Debit Card
591,607,2024-04-07,7733.85,Delivered,UPI
592,607,2025-12-16,4324.92,Delivered,Credit Card
593,155,2024-09-21,996.21,Delivered,Wallet
594,769,2023-08-31,689.33,Returned,Wallet
595,607,2023-07-20,5769.68,Delivered,UPI
596,208,2024-05-03,1886.68,Delivered,UPI
597,435,2024-07-03,2904.51,Delivered,Credit Card
598,39,2023-12-08,2393.9,Delivered,UPI
599,559,2025-08-28,10032.64,Delivered,Debit Card
600,166,2024-06-11,959.33,Delivered,Debit Card
601,327,2025-09-18,3003.69,Delivered,UPI
602,415,2025-01-06,3550.18,Delivered,UPI
603,731,2025-07-09,2978.4,Delivered,Wallet
604,674,2024-09-25,1953.46,Returned,UPI
605,457,2023-10-29,1530.85,Delivered,Credit Card
606,319,2023-01-11,9404.16,Delivered,Credit Card
607,607,2023-10-20,3883.11,Delivered,Wallet
608,159,2024-09-10,325.68,Delivered,Debit Card
609,789,2025-08-02,2661.7,Delivered,Credit Card
610,549,2023-10-15,2421.46,Delivered,Debit Card
611,607,2023-08-08,3101.11,Delivered,UPI
612,710,2024-09-28,1188.18,Delivered,Debit Card
613,435,2025-11-01,5448.05,Delivered,Credit Card
614,435,2024-08-16,6143.62,Delivered,UPI
615,764,2025-08-16,969.56,Delivered,COD
616,789,2025-11-16,3705.66,Delivered,UPI
617,724,2025-03-17,3137.02,Delivered,UPI
618,789,2023-04-03,2829.12,Delivered,UPI
619,715,2024-04-29,1367.03,Delivered,UPI
620,435,2025-07-09,4129.35,Delivered,UPI
621,457,2023-02-19,3171.06,Delivered,Debit Card
622,457,2023-05-28,26585.49,Delivered,UPI
623,658,2023-05-26,1105.28,Delivered,Credit Card
624,642,2024-08-12,1893.2,Delivered,UPI
625,607,2023-03-08,3458.78,Delivered,UPI
626,658,2023-03-14,7507.57,Returned,UPI
627,712,2024-02-06,3906.98,Delivered,Credit Card
628,574,2023-04-29,8082.53,Delivered,UPI
629,435,2023-06-07,2233.64,Delivered,UPI
630,336,2024-07-01,13126.0,Delivered,UPI
631,274,2023-08-22,5745.34,Delivered,UPI
632,435,2024-09-16,15495.39,Delivered,UPI
633,602,2024-08-11,2562.67,Delivered,COD
634,786,2024-05-26,1483.03,Delivered,COD
635,435,2024-01-02,1566.28,Delivered,Credit Card
636,457,2025-06-21,5649.26,Delivered,UPI
637,607,2025-06-20,5394.95,Delivered,Credit Card
638,260,2023-06-08,8885.95,Returned,Credit Card
639,607,2024-08-18,2236.06,Delivered,Wallet
640,653,2024-12-05,11915.18,Delivered,Wallet
641,607,2025-01-11,4754.85,Delivered,UPI
642,435,2023-09-14,1290.63,Delivered,Wallet
643,607,2023-02-01,5465.14,Returned,UPI
644,457,2025-12-20,1085.07,Delivered,COD
645,435,2024-12-27,4452.39,Delivered,Wallet
646,712,2025-07-17,837.24,Delivered,UPI
647,764,2025-11-26,5187.95,Delivered,COD
648,416,2024-10-05,1110.75,Delivered,UPI
649,607,2023-08-06,15138.56,Delivered,Wallet
650,609,2024-02-21,1696.86,Delivered,UPI
651,607,2023-09-03,10976.76,Delivered,Credit Card
652,607,2023-11-17,3118.67,Delivered,Credit Card
653,607,2023-03-14,2161.1,Delivered,Wallet
654,457,2025-09-19,13090.8,Delivered,COD
655,509,2024-06-22,9207.34,Delivered,Debit Card
656,789,2025-01-01,1992.66,Delivered,Credit Card
657,435,2023-12-27,5025.06,Delivered,Credit Card
658,607,2024-10-23,4652.39,Delivered,UPI
659,98,2023-12-08,1307.18,Returned,Credit Card
660,607,2025-02-15,6755.93,Delivered,UPI
661,444,2023-11-27,9159.67,Delivered,COD
662,608,2025-02-12,1988.43,Delivered,Debit Card
663,607,2024-09-10,1282.73,Delivered,UPI
664,607,2024-07-24,6311.08,Delivered,Credit Card
665,607,2025-03-24,5374.5,Delivered,COD
666,68,2025-08-27,3350.94,Delivered,Credit Card
667,607,2024-07-03,4098.56,Delivered,Debit Card
668,188,2023-11-28,581.3,Delivered,Credit Card
669,680,2025-05-06,3838.26,Delivered,Credit Card
670,434,2025-01-31,1030.29,Delivered,Credit Card
671,789,2023-10-05,22159.43,Delivered,UPI
672,343,2024-04-07,2419.85,Delivered,UPI
673,451,2023-07-29,16768.52,Delivered,UPI
674,764,2023-06-09,592.79,Delivered,COD
675,698,2025-02-11,43695.12,Delivered,COD
676,607,2024-12-14,5102.8,Returned,UPI
677,607,2023-07-12,4322.06,Delivered,COD
678,786,2023-03-04,3308.88,Delivered,COD
679,444,2024-02-02,6223.22,Delivered,Debit Card
680,789,2023-05-06,1873.42,Delivered,UPI
681,607,2023-12-21,1388.37,Delivered,Debit Card
682,667,2023-02-11,789.16,Delivered,COD
683,607,2025-02-15,1207.65,Delivered,Debit Card
684,56,2024-12-28,5026.08,Delivered,Credit Card
685,607,2024-07-04,2045.68,Delivered,UPI
686,634,2023-03-11,1381.02,Delivered,UPI
687,208,2024-01-17,2325.48,Delivered,Debit Card
688,435,2024-04-24,4570.62,Cancelled,COD
689,82,2025-11-14,3945.74,Delivered,UPI
690,607,2024-02-15,5075.62,Delivered,COD
691,607,2025-03-18,18602.56,Delivered,Debit Card
692,451,2023-05-27,23104.92,Delivered,UPI
693,435,2025-05-21,4405.97,Delivered,UPI
694,607,2023-07-27,2166.53,Delivered,Debit Card
695,219,2025-07-11,5282.61,Delivered,Credit Card
696,435,2024-06-12,3530.42,Delivered,UPI
697,159,2024-07-01,672.84,Delivered,UPI
698,549,2025-03-22,2998.54,Delivered,UPI
699,355,2025-12-08,3492.12,Delivered,Credit Card
700,553,2023-02-15,3185.22,Delivered,UPI
701,712,2024-06-18,2657.92,Delivered,Wallet
702,462,2024-07-20,4109.43,Delivered,Credit Card
703,435,2024-10-13,400.45,Delivered,UPI
704,435,2024-11-04,7550.23,Delivered,Credit Card
705,701,2024-08-20,4216.37,Delivered,Debit Card
706,415,2023-09-10,273.29,Delivered,UPI
707,435,2025-04-01,4404.5,Delivered,Credit Card
708,607,2023-12-30,2134.26,Delivered,Credit Card
709,380,2023-10-11,5837.05,Delivered,Debit Card
710,607,2024-05-05,21502.4,Delivered,UPI
711,457,2023-05-24,15946.84,Delivered,UPI
712,607,2023-05-03,8707.66,Delivered,UPI
713,424,2023-10-18,2710.24,Delivered,COD
714,607,2023-03-15,558.34,Delivered,COD
715,188,2023-09-21,6673.39,Delivered,UPI
716,76,2024-12-05,3953.2,Delivered,Debit Card
717,435,2023-09-02,11088.28,Delivered,Debit Card
718,789,2025-11-05,5851.79,Delivered,UPI
719,607,2023-05-11,1067.11,Delivered,COD
720,247,2023-06-20,1459.99,Delivered,Credit Card
721,613,2025-07-23,6201.5,Delivered,Wallet
722,607,2024-01-09,6361.99,Delivered,Credit Card
723,435,2024-09-21,3557.16,Delivered,Credit Card
724,607,2025-08-28,4104.21,Delivered,Debit Card
725,360,2025-04-07,3809.92,Delivered,UPI
726,7,2025-05-25,12631.78,Delivered,COD
727,150,2025-02-07,2429.74,Delivered,UPI
728,607,2023-11-07,5223.8,Cancelled,COD
729,698,2023-05-20,25971.14,Delivered,COD
730,435,2023-04-09,4738.4,Delivered,COD
731,435,2025-08-17,675.34,Delivered,Debit Card
732,712,2023-02-13,2175.57,Delivered,Credit Card
733,451,2024-10-30,14213.55,Delivered,Credit Card
734,423,2024-03-03,270.12,Delivered,UPI
735,764,2023-09-10,2723.3,Delivered,COD
736,183,2023-09-13,3986.5,Delivered,UPI
737,574,2025-05-10,9807.91,Delivered,Credit Card
738,607,2024-05-24,3503.26,Delivered,UPI
739,786,2024-08-23,2574.31,Delivered,UPI
740,607,2024-10-19,1730.54,Delivered,UPI
741,607,2024-04-01,1381.04,Delivered,UPI
742,785,2023-01-02,3254.95,Delivered,UPI
743,531,2024-04-06,3643.66,Delivered,Debit Card
744,457,2025-08-04,3415.85,Delivered,Debit Card
745,208,2025-02-27,1120.76,Delivered,Debit Card
746,607,2025-07-17,3010.76,Delivered,Debit Card
747,607,2024-12-02,2049.96,Delivered,COD
748,767,2024-08-28,8515.52,Delivered,UPI
749,435,2023-02-04,12066.44,Delivered,UPI
750,218,2023-07-25,7282.7,Delivered,Debit Card
751,339,2024-09-06,4518.24,Delivered,UPI
752,435,2023-11-23,4348.71,Delivered,Debit Card
753,435,2024-07-18,6412.15,Delivered,COD
754,607,2023-03-25,1414.06,Delivered,Credit Card
755,607,2024-04-05,5066.26,Delivered,Credit Card
756,598,2023-07-27,760.49,Delivered,Debit Card
757,607,2025-02-08,47336.45,Delivered,Debit Card
758,208,2023-03-23,5734.6,Delivered,UPI
759,607,2025-07-24,1572.58,Delivered,COD
760,435,2024-10-21,7514.38,Delivered,Debit Card
761,607,2025-09-21,5515.09,Delivered,UPI
762,487,2023-07-05,8085.12,Delivered,Debit Card
763,100,2023-06-18,2595.51,Returned,UPI
764,435,2023-02-12,10777.13,Delivered,COD
765,759,2025-01-01,3106.12,Delivered,UPI
766,537,2025-11-05,425.62,Delivered,Debit Card
767,123,2025-08-10,2767.86,Delivered,UPI
768,98,2023-05-11,13403.91,Delivered,Debit Card
769,607,2024-10-06,2756.16,Delivered,COD
770,176,2024-01-03,2811.96,Delivered,COD
771,246,2024-12-04,2883.43,Delivered,UPI
772,736,2023-07-12,5578.87,Delivered,Credit Card
773,159,2025-10-17,4636.37,Delivered,UPI
774,444,2023-09-04,12205.28,Delivered,COD
775,435,2025-01-03,7265.19,Delivered,UPI
776,483,2024-10-18,439.84,Delivered,UPI
777,607,2024-08-11,353.86,Delivered,COD
778,226,2024-10-04,1787.08,Delivered,Debit Card
779,607,2025-11-07,4894.38,Delivered,Credit Card
780,208,2023-02-01,825.93,Delivered,UPI
781,549,2023-12-29,2721.06,Delivered,Wallet
782,140,2024-09-26,4077.53,Delivered,UPI
783,668,2025-03-20,448.4,Delivered,UPI
784,607,2024-01-11,1039.35,Delivered,Credit Card
785,135,2023-03-19,240.65,Delivered,COD
786,52,2023-03-26,1035.2,Delivered,Debit Card
787,607,2024-02-15,1815.13,Delivered,COD
788,451,2025-12-18,3892.92,Delivered,UPI
789,3,2023-10-21,3563.95,Delivered,COD
790,607,2023-06-01,4493.52,Delivered,UPI
791,276,2025-03-06,138.67,Delivered,Wallet
792,689,2024-04-09,655.45,Delivered,Wallet
793,607,2023-09-30,8493.49,Delivered,Debit Card
794,577,2024-09-20,410.41,Delivered,UPI
795,607,2024-01-05,4066.47,Delivered,Wallet
796,415,2025-12-22,2013.57,Delivered,Debit Card
797,61,2024-09-21,15583.7,Delivered,COD
798,607,2023-08-21,1406.63,Delivered,Debit Card
799,98,2024-11-26,2132.45,Delivered,Wallet
800,756,2024-02-08,1371.12,Delivered,Wallet
801,758,2024-07-27,3706.11,Delivered,Wallet
802,607,2023-06-14,651.87,Delivered,UPI
803,435,2025-08-20,4013.57,Delivered,Credit Card
804,575,2024-10-14,1056.25,Delivered,COD
805,208,2023-06-04,967.12,Returned,UPI
806,457,2023-06-16,18784.4,Delivered,UPI
807,789,2024-02-09,2102.72,Delivered,UPI
808,607,2024-08-30,5666.55,Delivered,Debit Card
809,607,2025-05-30,7335.36,Delivered,UPI
810,636,2025-01-03,637.54,Delivered,Debit Card
811,607,2023-03-29,1833.27,Returned,Debit Card
812,68,2024-10-10,1558.63,Delivered,Credit Card
813,607,2023-07-14,763.03,Delivered,UPI
814,703,2024-07-22,3497.79,Delivered,UPI
815,607,2024-03-19,15329.26,Delivered,Credit Card
816,574,2024-04-23,15603.71,Delivered,COD
817,83,2023-07-15,2187.6,Delivered,Credit Card
818,532,2024-11-01,6106.62,Delivered,UPI
819,607,2023-09-04,3644.21,Delivered,UPI
820,607,2023-10-30,1565.06,Delivered,Credit Card
821,607,2023-04-18,4659.02,Cancelled,COD
822,237,2024-08-02,2185.87,Delivered,UPI
823,607,2025-01-01,1395.19,Delivered,UPI
824,159,2023-08-25,1325.73,Delivered,COD
825,703,2024-04-21,1445.47,Delivered,Wallet
826,652,2024-03-03,794.38,Delivered,UPI
827,607,2023-01-16,11468.95,Delivered,COD
828,658,2025-04-10,440.85,Delivered,UPI
829,727,2024-03-14,1336.56,Delivered,COD
830,607,2025-03-06,3232.55,Delivered,Debit Card
831,607,2023-11-23,2254.78,Delivered,UPI
832,607,2024-02-24,10605.25,Delivered,UPI
833,444,2023-11-10,8803.76,Delivered,UPI
834,249,2023-01-04,7325.84,Delivered,Wallet
835,598,2023-10-26,854.09,Delivered,UPI
836,735,2025-10-09,4959.09,Delivered,Debit Card
837,607,2023-10-25,6597.21,Delivered,Debit Card
838,526,2023-12-04,8167.21,Delivered,Debit Card
839,607,2025-07-18,9525.65,Delivered,UPI
840,435,2024-01-27,2783.21,Delivered,UPI
841,607,2025-03-05,2414.12,Delivered,UPI
842,607,2025-02-24,3446.92,Delivered,Debit Card
843,457,2023-07-08,7359.03,Returned,UPI
844,610,2023-02-27,287.06,Delivered,Wallet
845,786,2023-04-10,8774.3,Delivered,UPI
846,607,2023-12-28,6474.97,Delivered,COD
847,607,2023-02-18,6716.82,Delivered,Credit Card
848,789,2024-05-13,1294.8,Delivered,COD
849,723,2023-05-17,5186.89,Delivered,Wallet
850,617,2023-01-23,4354.11,Delivered,UPI
851,607,2023-05-26,1805.15,Delivered,UPI
852,607,2024-10-18,1328.74,Delivered,COD
853,679,2025-11-09,13820.02,Delivered,COD
854,444,2024-11-30,10401.96,Delivered,UPI
855,343,2024-10-25,362.15,Delivered,COD
856,607,2023-10-13,2743.97,Delivered,COD
857,523,2024-11-21,8976.41,Returned,UPI
858,607,2024-06-05,6738.77,Returned,Wallet
859,435,2024-07-22,3558.96,Delivered,UPI
860,155,2024-06-30,2732.08,Delivered,Wallet
861,789,2024-07-06,280.83,Delivered,COD
862,789,2023-01-07,2841.47,Delivered,UPI
863,658,2025-02-17,2638.54,Delivered,UPI
864,76,2023-06-08,6446.37,Delivered,Debit Card
865,607,2023-05-13,4478.93,Delivered,Credit Card
866,643,2024-06-16,2845.65,Delivered,Credit Card
867,392,2023-04-13,16008.25,Delivered,UPI
868,435,2025-08-21,1797.15,Delivered,Wallet
869,150,2025-01-25,897.53,Delivered,Debit Card
870,228,2023-04-10,1979.15,Delivered,Credit Card
871,505,2025-08-01,2318.32,Delivered,Credit Card
872,607,2024-05-29,371.36,Delivered,Credit Card
873,774,2024-09-03,5680.94,Delivered,UPI
874,435,2023-10-14,3685.28,Delivered,Debit Card
875,607,2023-10-26,12707.49,Cancelled,COD
876,484,2025-09-08,975.1,Delivered,UPI
877,444,2023-05-03,2955.18,Delivered,UPI
878,598,2023-11-11,775.06,Delivered,Wallet
879,435,2024-03-27,397.03,Delivered,UPI
880,477,2024-06-06,178.81,Delivered,Wallet
881,607,2023-12-06,698.53,Delivered,Wallet
882,208,2024-06-12,5036.76,Delivered,Credit Card
883,607,2025-04-08,3306.64,Delivered,UPI
884,559,2025-11-01,6158.2,Returned,UPI
885,125,2025-06-04,2469.59,Delivered,UPI
886,435,2024-10-31,2279.47,Delivered,Debit Card
887,444,2023-11-08,8372.47,Returned,Wallet
888,474,2024-01-29,1278.63,Delivered,COD
889,607,2023-07-16,1035.52,Delivered,Credit Card
890,150,2024-10-30,516.58,Delivered,UPI
891,607,2023-05-31,8323.69,Returned,UPI
892,607,2024-01-28,1425.23,Delivered,UPI
893,471,2024-10-24,2892.93,Delivered,Credit Card
894,607,2025-10-11,1787.53,Delivered,Wallet
895,457,2024-07-14,8562.55,Delivered,Credit Card
896,317,2024-04-17,1756.91,Delivered,Wallet
897,607,2023-01-05,8184.88,Delivered,Credit Card
898,607,2024-11-03,9129.92,Delivered,UPI
899,607,2025-05-01,1987.7,Delivered,UPI
900,607,2023-01-07,5564.08,Delivered,Wallet
901,509,2023-07-08,2549.64,Delivered,UPI
902,786,2024-12-20,6025.42,Delivered,UPI
903,607,2025-07-26,7072.6,Delivered,Credit Card
904,444,2023-01-16,3303.06,Delivered,Wallet
905,784,2023-03-08,6377.0,Delivered,COD
906,189,2024-11-27,3777.43,Delivered,COD
907,608,2024-11-14,518.78,Delivered,UPI
908,159,2023-06-13,5616.39,Cancelled,COD
909,607,2023-05-21,732.84,Delivered,UPI
910,568,2024-05-22,18740.04,Delivered,UPI
911,457,2025-12-07,4745.34,Delivered,COD
912,61,2023-09-13,12390.4,Delivered,Debit Card
913,656,2023-08-19,5144.76,Delivered,Credit Card
914,789,2025-04-21,2764.75,Delivered,UPI
915,435,2025-08-07,6356.89,Delivered,UPI
916,607,2024-02-16,6243.04,Delivered,Debit Card
917,444,2025-01-29,6827.05,Delivered,Credit Card
918,58,2025-12-21,16090.0,Delivered,Wallet
919,574,2024-09-19,5505.71,Delivered,Debit Card
920,449,2025-06-01,4482.59,Delivered,Wallet
921,445,2025-01-29,6747.45,Delivered,UPI
922,607,2024-05-27,8333.52,Delivered,COD
923,208,2023-01-01,2735.28,Delivered,Credit Card
924,457,2023-09-29,3839.3,Delivered,UPI
925,658,2023-12-25,1590.85,Delivered,Debit Card
926,607,2023-12-07,5133.59,Delivered,UPI
927,189,2025-06-30,2172.85,Delivered,UPI
928,457,2023-04-21,9185.17,Delivered,UPI
929,457,2023-06-01,662.26,Delivered,UPI
930,627,2025-05-25,281.09,Delivered,Credit Card
931,607,2023-06-14,2767.13,Delivered,Debit Card
932,607,2023-12-04,10095.87,Delivered,Debit Card
933,607,2023-02-22,1528.41,Delivered,Debit Card
934,789,2025-12-05,4780.29,Delivered,COD
935,577,2025-08-15,331.7,Delivered,UPI
936,159,2024-07-17,886.56,Delivered,Credit Card
937,574,2023-04-11,2785.07,Delivered,UPI
938,712,2024-01-14,4126.66,Returned,UPI
939,457,2024-06-13,1514.84,Delivered,Wallet
940,509,2024-01-20,684.87,Delivered,Credit Card
941,658,2025-12-04,12619.07,Delivered,Credit Card
942,159,2023-03-25,2994.15,Delivered,COD
943,607,2023-06-23,2166.77,Delivered,Credit Card
944,158,2024-07-18,2535.96,Delivered,UPI
945,607,2024-03-03,701.72,Delivered,Wallet
946,789,2023-07-29,15084.22,Delivered,UPI
947,607,2024-04-07,5003.88,Delivered,UPI
948,457,2023-01-18,1133.96,Delivered,UPI
949,607,2025-02-11,11863.25,Delivered,UPI
950,574,2023-05-26,7651.46,Cancelled,COD
951,457,2025-07-13,5797.37,Delivered,UPI
952,607,2024-11-22,10561.7,Delivered,UPI
953,383,2025-12-01,1359.1,Delivered,COD
954,457,2024-03-11,1682.5,Delivered,UPI
955,370,2025-12-10,7824.2,Delivered,COD
956,2,2025-01-28,330.27,Delivered,Credit Card
957,159,2024-08-08,2010.07,Delivered,Credit Card
958,487,2025-02-08,2839.45,Delivered,COD
959,568,2024-08-25,7398.25,Delivered,UPI
960,457,2025-06-24,2096.89,Delivered,UPI
961,607,2023-02-05,8304.37,Delivered,COD
962,607,2024-06-28,4153.18,Delivered,UPI
963,68,2024-01-25,2597.07,Delivered,COD
964,505,2023-03-25,269.22,Delivered,COD
965,607,2023-04-23,6336.25,Delivered,UPI
966,607,2024-07-25,20707.58,Delivered,UPI
967,636,2025-10-11,3365.74,Delivered,Credit Card
968,313,2023-10-08,6486.9,Delivered,UPI
969,444,2023-02-16,12057.43,Delivered,Credit Card
970,509,2023-12-03,1347.86,Delivered,Debit Card
971,789,2024-12-07,1098.62,Delivered,UPI
972,435,2023-03-30,1538.78,Delivered,Wallet
973,440,2025-10-20,3749.1,Delivered,Debit Card
974,505,2025-05-22,694.53,Delivered,COD
975,607,2025-04-04,6025.07,Delivered,Debit Card
976,606,2023-01-05,167.47,Delivered,UPI
977,789,2025-03-16,7016.81,Delivered,Debit Card
978,607,2023-10-12,14556.98,Delivered,UPI
979,608,2024-05-28,5747.7,Delivered,Credit Card
980,444,2025-06-22,2868.28,Delivered,UPI
981,487,2025-10-10,3302.24,Returned,Debit Card
982,352,2024-10-13,3255.5,Delivered,Debit Card
983,559,2025-07-24,2159.03,Delivered,Credit Card
984,435,2024-05-20,1696.63,Delivered,Debit Card
985,607,2024-01-18,5061.31,Delivered,Credit Card
986,451,2025-10-30,9377.64,Delivered,UPI
987,457,2025-11-15,6446.49,Delivered,COD
988,487,2024-03-15,2668.65,Delivered,COD
989,743,2023-03-14,279.4,Delivered,COD
990,164,2025-09-05,5447.51,Delivered,UPI
991,607,2025-05-02,3647.83,Delivered,UPI
992,451,2024-11-26,25617.04,Delivered,Debit Card
993,423,2023-08-26,329.43,Delivered,COD
994,607,2023-07-25,6793.59,Delivered,UPI
995,607,2025-11-21,32238.49,Delivered,Wallet
996,607,2023-08-05,4277.12,Delivered,Debit Card
997,435,2025-08-06,391.27,Delivered,UPI
998,767,2025-08-08,12218.31,Delivered,UPI
999,767,2025-06-19,23480.52,Delivered,Wallet
1000,213,2023-12-20,6941.08,Delivered,UPI
1001,607,2024-02-21,2192.93,Delivered,UPI
1002,208,2024-06-03,2370.73,Delivered,Credit Card
1003,242,2023-04-24,6980.76,Returned,UPI
1004,789,2023-03-19,6427.73,Delivered,COD
1005,451,2023-03-24,41307.3,Delivered,UPI
1006,276,2024-07-21,1997.37,Delivered,Debit Card
1007,568,2023-10-25,16291.35,Delivered,Credit Card
1008,607,2023-03-07,2971.26,Delivered,Credit Card
1009,607,2024-03-02,2731.46,Delivered,Credit Card
1010,607,2023-07-25,7798.66,Delivered,UPI
1011,607,2024-12-17,2225.01,Delivered,Debit Card
1012,607,2025-05-18,2966.59,Delivered,Wallet
1013,607,2025-09-13,2598.2,Returned,Wallet
1014,435,2023-05-06,27485.35,Delivered,Credit Card
1015,607,2023-09-13,15356.43,Delivered,UPI
1016,416,2024-05-29,1379.18,Returned,Credit Card
1017,607,2025-04-24,2910.99,Delivered,Credit Card
1018,136,2023-10-31,4903.0,Delivered,Debit Card
1019,424,2025-08-04,1301.39,Delivered,Debit Card
1020,607,2025-03-31,1000.9,Delivered,UPI
1021,226,2025-05-22,3661.58,Delivered,Debit Card
1022,607,2025-06-19,3128.4,Delivered,Wallet
1023,727,2023-02-21,521.14,Returned,Debit Card
1024,451,2024-04-28,6974.08,Delivered,Credit Card
1025,309,2025-10-24,4312.74,Delivered,UPI
1026,678,2023-09-04,7357.25,Delivered,COD
1027,712,2024-08-15,14769.74,Delivered,Debit Card
1028,343,2023-02-26,3960.06,Returned,Debit Card
1029,607,2025-10-28,13055.66,Delivered,Debit Card
1030,789,2023-12-20,7646.36,Delivered,UPI
1031,607,2023-06-22,8103.25,Delivered,Wallet
