delivery_id,order_id,delivery_time,delivery_status
4466,4466,7,Delivered
4467,4467,3,Delivered
4468,4468,5,Delivered
4469,4469,4,Delivered
4470,4470,4,Delivered
4471,4471,4,Delivered
4472,4472,2,Delivered
4473,4473,6,Delivered
4474,4474,6,Delivered
4475,4475,5,Delivered
4476,4476,3,Delivered
4477,4477,3,Delivered
4478,4478,3,Delivered
4479,4479,5,Delivered
4480,4480,5,Delivered
4481,4481,5,Delivered
4482,4482,3,Delivered
4483,4483,2,Delivered
4484,4484,0,Cancelled
4485,4485,5,Delivered
4486,4486,5,Delivered
4487,4487,3,Delivered
4488,4488,5,Delivered
4489,4489,5,Delivered
4490,4490,8,Delivered
4491,4491,5,Returned
4492,4492,3,Delivered
4493,4493,3,Delivered
4494,4494,6,Delivered
4495,4495,3,Delivered
4496,4496,5,Delivered
4497,4497,7,Delivered
4498,4498,3,Delivered
4499,4499,8,Returned
4500,4500,8,Returned
4501,4501,4,Delivered
4502,4502,3,Delivered
4503,4503,5,Delivered
4504,4504,4,Delivered
4505,4505,7,Delivered
4506,4506,8,Delivered
4507,4507,5,Delivered
4508,4508,4,Delivered
4509,4509,8,Delivered
4510,4510,3,Delivered
4511,4511,4,Delivered
4512,4512,2,Delivered
4513,4513,5,Delivered
4514,4514,3,Delivered
4515,4515,4,Delivered
4516,4516,2,Delivered
4517,4517,3,Delivered
4518,4518,3,Delivered
4519,4519,4,Delivered
4520,4520,5,Delivered
4521,4521,3,Delivered
4522,4522,5,Delivered
4523,4523,0,Cancelled
4524,4524,3,Delivered
4525,4525,2,Delivered
4526,4526,3,Delivered
4527,4527,3,Delivered
4528,4528,4,Delivered
4529,4529,4,Delivered
4530,4530,2,Delivered
4531,4531,2,Delivered
4532,4532,5,Delivered
4533,4533,4,Delivered
4534,4534,4,Delivered
4535,4535,4,Delivered
4536,4536,3,Delivered
4537,4537,6,Delivered
4538,4538,3,Delivered
4539,4539,3,Delivered
4540,4540,2,Delivered
4541,4541,5,Delivered
4542,4542,4,Delivered
4543,4543,6,Delivered
4544,4544,3,Delivered
4545,4545,5,Delivered
4546,4546,4,Delivered
4547,4547,5,Delivered
4548,4548,7,Delivered
4549,4549,2,Delivered
4550,4550,4,Delivered
4551,4551,4,Delivered
4552,4552,4,Delivered
4553,4553,8,Delivered
4554,4554,8,Returned
4555,4555,2,Delivered
4556,4556,2,Delivered
4557,4557,2,Delivered
4558,4558,6,Delivered
4559,4559,2,Delivered
4560,4560,3,Delivered
4561,4561,5,Delivered
4562,4562,5,Delivered
4563,4563,3,Delivered
4564,4564,5,Delivered
4565,4565,5,Delivered
4566,4566,5,Delivered
4567,4567,3,Delivered
4568,4568,5,Returned
4569,4569,4,Delivered
4570,4570,10,Returned
4571,4571,5,Delivered
4572,4572,5,Delivered
4573,4573,3,Delivered
4574,4574,3,Delivered
4575,4575,4,Delivered
4576,4576,3,Delivered
4577,4577,7,Returned
4578,4578,4,Delivered
4579,4579,3,Delivered
4580,4580,4,Delivered
4581,4581,3,Delivered
4582,4582,2,Delivered
4583,4583,4,Delivered
4584,4584,4,Delivered
4585,4585,6,Delivered
4586,4586,4,Delivered
4587,4587,6,Delivered
4588,4588,5,Delivered
4589,4589,3,Delivered
4590,4590,6,Returned
4591,4591,5,Delivered
4592,4592,5,Delivered
4593,4593,6,Delivered
4594,4594,7,Returned
4595,4595,4,Delivered
4596,4596,3,Delivered
4597,4597,5,Delivered
4598,4598,7,Delivered
4599,4599,4,Delivered
4600,4600,4,Delivered
4601,4601,6,Returned
4602,4602,3,Delivered
4603,4603,7,Delivered
4604,4604,3,Delivered
4605,4605,3,Delivered
4606,4606,6,Delivered
4607,4607,6,Delivered
4608,4608,3,Delivered
4609,4609,5,Delivered
4610,4610,5,Delivered
4611,4611,2,Delivered
4612,4612,5,Delivered
4613,4613,3,Delivered
4614,4614,5,Delivered
4615,4615,3,Delivered
4616,4616,5,Delivered
4617,4617,4,Delivered
4618,4618,4,Delivered
4619,4619,2,Delivered
4620,4620,6,Delivered
4621,4621,5,Delivered
4622,4622,4,Delivered
4623,4623,6,Delivered
4624,4624,7,Delivered
4625,4625,5,Delivered
4626,4626,5,Delivered
4627,4627,8,Returned
4628,4628,4,Delivered
4629,4629,7,Delivered
4630,4630,5,Delivered
4631,4631,4,Delivered
4632,4632,4,Delivered
4633,4633,2,Delivered
4634,4634,2,Delivered
4635,4635,4,Delivered
4636,4636,4,Delivered
4637,4637,6,Delivered
4638,4638,4,Delivered
4639,4639,3,Delivered
4640,4640,7,Returned
4641,4641,3,Delivered
4642,4642,3,Delivered
4643,4643,3,Delivered
4644,4644,2,Delivered
4645,4645,4,Delivered
4646,4646,8,Delivered
4647,4647,4,Delivered
4648,4648,5,Delivered
4649,4649,3,Delivered
4650,4650,0,Cancelled
4651,4651,5,Delivered
4652,4652,4,Delivered
4653,4653,2,Delivered
4654,4654,7,Delivered
4655,4655,9,Returned
4656,4656,2,Delivered
4657,4657,6,Delivered
4658,4658,3,Delivered
4659,4659,0,Cancelled
4660,4660,4,Delivered
4661,4661,2,Delivered
4662,4662,8,Delivered
4663,4663,8,Delivered
4664,4664,2,Delivered
4665,4665,4,Delivered
4666,4666,3,Delivered
4667,4667,4,Delivered
4668,4668,8,Returned
4669,4669,5,Delivered
4670,4670,5,Delivered
4671,4671,5,Delivered
4672,4672,3,Delivered
4673,4673,4,Delivered
4674,4674,4,Delivered
4675,4675,3,Delivered
4676,4676,6,Delivered
4677,4677,4,Delivered
4678,4678,7,Delivered
4679,4679,6,Delivered
4680,4680,4,Delivered
4681,4681,3,Delivered
4682,4682,4,Delivered
4683,4683,4,Delivered
4684,4684,3,Delivered
4685,4685,6,Delivered
4686,4686,4,Delivered
4687,4687,4,Delivered
4688,4688,3,Delivered
4689,4689,6,Delivered
4690,4690,4,Delivered
4691,4691,3,Delivered
4692,4692,4,Delivered
4693,4693,3,Delivered
4694,4694,6,Delivered
4695,4695,4,Delivered
4696,4696,3,Delivered
4697,4697,4,Delivered
4698,4698,2,Delivered
4699,4699,4,Delivered
4700,4700,5,Delivered
4701,4701,8,Delivered
4702,4702,3,Delivered
4703,4703,5,Delivered
4704,4704,6,Delivered
4705,4705,6,Returned
4706,4706,4,Delivered
4707,4707,2,Delivered
4708,4708,4,Delivered
4709,4709,6,Delivered
4710,4710,5,Delivered
4711,4711,4,Delivered
4712,4712,3,Delivered
4713,4713,6,Delivered
4714,4714,6,Delivered
4715,4715,4,Delivered
4716,4716,5,Delivered
4717,4717,2,Delivered
4718,4718,2,Delivered
4719,4719,4,Delivered
4720,4720,3,Delivered
4721,4721,7,Delivered
4722,4722,4,Delivered
4723,4723,6,Delivered
4724,4724,4,Delivered
4725,4725,5,Delivered
4726,4726,3,Delivered
4727,4727,4,Delivered
4728,4728,5,Delivered
4729,4729,3,Delivered
4730,4730,3,Delivered
4731,4731,8,Delivered
4732,4732,2,Delivered
4733,4733,4,Delivered
4734,4734,4,Delivered
4735,4735,6,Delivered
4736,4736,2,Delivered
4737,4737,6,Delivered
4738,4738,4,Delivered
4739,4739,2,Delivered
4740,4740,3,Delivered
4741,4741,4,Delivered
4742,4742,4,Delivered
4743,4743,3,Delivered
4744,4744,5,Delivered
4745,4745,5,Delivered
4746,4746,3,Delivered
4747,4747,2,Delivered
4748,4748,4,Delivered
4749,4749,5,Delivered
4750,4750,3,Delivered
4751,4751,4,Delivered
4752,4752,4,Delivered
4753,4753,3,Delivered
4754,4754,4,Delivered
4755,4755,5,Delivered
4756,4756,4,Delivered
4757,4757,6,Delivered
4758,4758,7,Delivered
4759,4759,0,Cancelled
4760,4760,4,Delivered
4761,4761,3,Delivered
4762,4762,4,Delivered
4763,4763,3,Delivered
4764,4764,2,Delivered
4765,4765,4,Delivered
4766,4766,4,Delivered
4767,4767,4,Delivered
4768,4768,3,Delivered
4769,4769,2,Delivered
4770,4770,4,Delivered
4771,4771,8,Delivered
4772,4772,3,Delivered
4773,4773,5,Delivered
4774,4774,7,Delivered
4775,4775,4,Delivered
4776,4776,2,Delivered
4777,4777,4,Delivered
4778,4778,3,Delivered
4779,4779,5,Delivered
4780,4780,7,Delivered
4781,4781,7,Delivered
4782,4782,3,Delivered
4783,4783,5,Delivered
4784,4784,4,Delivered
4785,4785,2,Delivered
4786,4786,2,Delivered
4787,4787,7,Delivered
4788,4788,5,Delivered
4789,4789,2,Delivered
4790,4790,4,Delivered
4791,4791,2,Delivered
4792,4792,8,Returned
4793,4793,6,Delivered
4794,4794,3,Delivered
4795,4795,4,Delivered
4796,4796,7,Delivered
4797,4797,4,Delivered
4798,4798,4,Delivered
4799,4799,2,Delivered
4800,4800,7,Delivered
4801,4801,6,Delivered
4802,4802,2,Delivered
4803,4803,8,Delivered
4804,4804,8,Returned
4805,4805,3,Delivered
4806,4806,3,Delivered
4807,4807,2,Delivered
4808,4808,6,Delivered
4809,4809,5,Delivered
4810,4810,4,Delivered
4811,4811,8,Delivered
4812,4812,4,Delivered
4813,4813,3,Delivered
4814,4814,5,Delivered
4815,4815,5,Delivered
4816,4816,5,Delivered
4817,4817,8,Returned
4818,4818,4,Delivered
4819,4819,4,Delivered
4820,4820,2,Delivered
4821,4821,3,Delivered
4822,4822,4,Delivered
4823,4823,4,Delivered
4824,4824,7,Delivered
4825,4825,2,Delivered
4826,4826,4,Delivered
4827,4827,8,Returned
4828,4828,4,Delivered
4829,4829,5,Delivered
4830,4830,3,Delivered
4831,4831,5,Delivered
4832,4832,4,Delivered
4833,4833,4,Delivered
4834,4834,4,Delivered
4835,4835,3,Delivered
4836,4836,7,Delivered
4837,4837,5,Delivered
4838,4838,4,Delivered
4839,4839,6,Delivered
4840,4840,3,Delivered
4841,4841,4,Delivered
4842,4842,5,Delivered
4843,4843,0,Cancelled
4844,4844,5,Delivered
4845,4845,2,Delivered
4846,4846,4,Delivered
4847,4847,5,Delivered
4848,4848,5,Delivered
4849,4849,4,Delivered
4850,4850,4,Delivered
4851,4851,3,Delivered
4852,4852,4,Delivered
4853,4853,3,Delivered
4854,4854,4,Delivered
4855,4855,4,Delivered
4856,4856,5,Delivered
4857,4857,7,Delivered
4858,4858,3,Delivered
4859,4859,6,Delivered
4860,4860,3,Delivered
4861,4861,5,Delivered
4862,4862,6,Returned
4863,4863,3,Delivered
4864,4864,3,Delivered
4865,4865,5,Delivered
4866,4866,2,Delivered
4867,4867,4,Delivered
4868,4868,7,Returned
4869,4869,4,Delivered
4870,4870,3,Delivered
4871,4871,3,Delivered
4872,4872,3,Delivered
4873,4873,4,Delivered
4874,4874,3,Delivered
4875,4875,9,Returned
4876,4876,5,Delivered
4877,4877,4,Delivered
4878,4878,3,Delivered
4879,4879,5,Delivered
4880,4880,4,Delivered
4881,4881,2,Delivered
4882,4882,3,Delivered
4883,4883,2,Delivered
4884,4884,3,Delivered
4885,4885,3,Delivered
4886,4886,4,Delivered
4887,4887,4,Delivered
4888,4888,6,Delivered
4889,4889,2,Delivered
4890,4890,4,Delivered
4891,4891,6,Delivered
4892,4892,4,Delivered
4893,4893,4,Delivered
4894,4894,3,Delivered
4895,4895,7,Returned
4896,4896,4,Delivered
4897,4897,5,Delivered
4898,4898,5,Returned
4899,4899,5,Returned
4900,4900,3,Delivered
4901,4901,3,Delivered
4902,4902,4,Delivered
4903,4903,5,Delivered
4904,4904,6,Delivered
4905,4905,4,Delivered
4906,4906,4,Delivered
4907,4907,3,Delivered
4908,4908,3,Delivered
4909,4909,2,Delivered
4910,4910,4,Delivered
4911,4911,8,Returned
4912,4912,2,Delivered
4913,4913,6,Delivered
4914,4914,3,Delivered
4915,4915,4,Delivered
4916,4916,3,Delivered
4917,4917,2,Delivered
4918,4918,2,Delivered
4919,4919,8,Delivered
4920,4920,4,Delivered
4921,4921,2,Delivered
4922,4922,4,Delivered
4923,4923,3,Delivered
4924,4924,3,Delivered
4925,4925,5,Delivered
4926,4926,4,Delivered
4927,4927,4,Delivered
4928,4928,3,Delivered
4929,4929,7,Delivered
4930,4930,7,Delivered
4931,4931,3,Delivered
4932,4932,4,Delivered
4933,4933,3,Delivered
4934,4934,5,Delivered
4935,4935,4,Delivered
4936,4936,4,Delivered
4937,4937,4,Delivered
4938,4938,5,Delivered
4939,4939,4,Delivered
4940,4940,4,Delivered
4941,4941,7,Delivered
4942,4942,4,Delivered
4943,4943,7,Delivered
4944,4944,4,Delivered
4945,4945,4,Delivered
4946,4946,0,Cancelled
4947,4947,2,Delivered
4948,4948,5,Delivered
4949,4949,5,Delivered
4950,4950,3,Delivered
4951,4951,8,Delivered
4952,4952,2,Delivered
4953,4953,2,Delivered
4954,4954,3,Delivered
4955,4955,3,Delivered
4956,4956,6,Delivered
4957,4957,3,Delivered
4958,4958,4,Delivered
4959,4959,2,Delivered
4960,4960,3,Delivered
4961,4961,5,Delivered
4962,4962,3,Delivered
4963,4963,3,Delivered
4964,4964,2,Delivered
4965,4965,2,Delivered
4966,4966,4,Delivered
4967,4967,3,Delivered
4968,4968,2,Delivered
4969,4969,5,Delivered
4970,4970,7,Returned
4971,4971,3,Delivered
4972,4972,0,Cancelled
4973,4973,2,Delivered
4974,4974,4,Delivered
4975,4975,4,Delivered
4976,4976,4,Delivered
4977,4977,2,Delivered
4978,4978,4,Delivered
4979,4979,5,Delivered
4980,4980,4,Delivered
4981,4981,7,Delivered
4982,4982,2,Delivered
4983,4983,2,Delivered
4984,4984,5,Delivered
4985,4985,5,Delivered
4986,4986,3,Delivered
4987,4987,4,Delivered
4988,4988,3,Delivered
4989,4989,2,Delivered
4990,4990,5,Delivered
4991,4991,6,Delivered
4992,4992,2,Delivered
4993,4993,6,Returned
4994,4994,5,Delivered
4995,4995,4,Delivered
4996,4996,4,Delivered
4997,4997,3,Delivered
4998,4998,4,Delivered
4999,4999,4,Delivered
5000,5000,6,Delivered
